MovieID,Variance
0000001,1.140453087436634
0000002,1.6371647509578542
0000003,0.9552026478622053
0000004,1.6975826590750176
0000005,1.6703910786624152
0000006,1.6647759369619664
0000007,1.1570827489481064
0000008,1.728006602451474
0000009,1.556998880179171
0000010,1.2857559269335403
0000011,1.2173511767420393
0000012,1.1207178142957959
0000013,0.44283870967741934
0000014,1.409604519774011
0000015,1.3537883307481204
0000016,0.9739749312748235
0000017,1.0248215654289656
0000018,0.8955750559966815
0000019,1.1490368367691788
0000020,1.517466266866567
0000021,1.0055595484716526
0000022,1.1865580646734624
0000023,1.305887026296973
0000024,1.1275915825803298
0000025,1.0538360393558306
0000026,1.1852574983709636
0000027,1.5001616031027796
0000028,0.945289020145576
0000029,1.217775433506956
0000030,0.8812342247151137
0000031,1.6970382558617854
0000032,1.3607442026720133
0000033,1.3290794668347616
0000034,1.608428521979924
0000035,1.2723864357215802
0000036,1.224536832042435
0000037,0.9534570411794611
0000038,1.3294681523407461
0000039,1.2901946341048816
0000040,1.1344943680119706
0000041,0.625759700794764
0000042,0.8993602362204725
0000043,1.651098901098901
0000044,0.9403910405004255
0000045,0.9279727302771572
0000046,1.0879126544744302
0000047,1.1899720116301187
0000048,1.1336935653897977
0000049,1.5797101449275364
0000050,0.9564313418363543
0000051,1.9112359550561797
0000052,0.8908715705404519
0000053,0.8229312218599596
0000054,1.0757901440968074
0000055,1.1781925988908533
0000056,0.9823904068306185
0000057,1.0718734414766242
0000058,0.9067392736654728
0000059,1.1228387906886892
0000060,1.1749567623659634
0000061,1.634703196347032
0000062,0.9966471781410333
0000063,0.9863387978142076
0000064,1.3527435610302352
0000065,1.2801405604319367
0000066,1.2396129974443229
0000067,1.2267637447135717
0000068,1.3701754528933838
0000069,2.1394302848575713
0000070,1.179308816258333
0000071,0.9759210893740041
0000072,1.7428284476806228
0000073,1.0163764979489
0000074,0.9835637603558965
0000075,1.0351053579657323
0000076,1.3081161395374752
0000077,1.2681658070170974
0000078,1.2952127869918975
0000079,0.9257976535105283
0000080,1.018167963423438
0000081,0.9949408244544352
0000082,0.9558467454778523
0000083,0.7418817085066498
0000084,1.19601315694927
0000085,0.9363172081146263
0000086,1.1864935064935067
0000087,1.3781314470969641
0000088,1.3638648004303482
0000089,1.0847824562406008
0000090,1.0035897435897436
0000091,1.4220153183639637
0000092,2.159782608695652
0000093,1.174805660753438
0000094,1.3662602253434173
0000095,1.3697282689599104
0000096,1.1860504258255633
0000097,0.810806181690074
0000098,0.9772808586762075
0000099,1.1096507936507938
0000100,1.398101898101898
0000101,1.4199226305609283
0000102,1.4895551257253383
0000103,1.8038277511961724
0000104,1.0071968317478466
0000105,1.0248418411867364
0000106,1.0873224118006932
0000107,1.7042854728646932
0000108,0.9007521224609805
0000109,0.9911090124123042
0000110,0.8992269358904961
0000111,0.9884499265354132
0000112,1.2310748567209309
0000113,1.0457057454761491
0000114,1.3522456171069623
0000115,1.295466142834564
0000116,1.1073605683836591
0000117,0.999812769144355
0000118,1.1951509078438753
0000119,1.2656798245614034
0000120,1.1918102319736086
0000121,1.5246340960626676
0000122,1.1522455381247452
0000123,1.0339393939393942
0000124,1.017962806424345
0000125,0.8028698883962041
0000126,1.1992864853441776
0000127,1.232743490880372
0000128,1.6936912008854452
0000129,1.1064998773608046
0000130,1.0746922024623802
0000131,1.1923758865248228
0000132,1.6807824785268939
0000133,1.9039057286436445
0000134,1.3193156050298909
0000135,1.429986673194082
0000136,1.0329831932773108
0000137,1.1459480343861679
0000138,1.3950974390461655
0000139,1.30515350877193
0000140,1.1156530408773675
0000141,0.9354285714285715
0000142,1.3237187352524775
0000143,0.8498577310180099
0000144,1.6262495194156097
0000145,1.2410998692937016
0000146,1.3128827008009578
0000147,0.7408103347034645
0000148,1.1586588919173237
0000149,2.0817028027498674
0000150,1.1112635791881076
0000151,0.9236363636363636
0000152,0.8278770461449279
0000153,1.3392523364485982
0000154,1.3789002660646617
0000155,0.943606553959684
0000156,1.0482464217498833
0000157,1.2611943907156673
